product_id,post_title,categories,upc,sku,ean,jan,isbn,mpn,location,quantity,model,manufacturer,images,"requires
shipping",regular_price,points,date_added,date_modified,date_available,weight,unit,length,width,height,"length
unit","status
enabled",tax_class_id,viewed,language_id,seo_keyword,post_excerpt,meta_description,tags,stock_status_id,store_ids,layout,related_ids,hola,sort_order,subtract,minimum
286,Tamo' en Lettering - Caligrafia Moderna ,cursos,,,,,,,,2,TELCM01,,Blanco-Workshop_1920x1200.jpg,no,1568,0,3/26/14 18:20,6/2/14 21:10,3/25/14,0,lb,0,0,0,in,TRUE,11,1600,2,,"<p style=""font-size: 13px;""><span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">À</span>Quieres aprender como hacer lettering?&nbsp;<span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">À</span>Tienes ganas de realizar escritos incre’bles?&nbsp;<span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">À</span>Pues qu_&nbsp;est‡s esperando?&nbsp;<span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">Áò</span>nete a nuestro nuevo curso ""Tamo' en Lettering"" y aprende todas las t_cnicas para desarrollar ‡lbumes y dise–os con escrituras incre’bles!&nbsp;<span style=""font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">Con solo un curso, Áconvertir‡s tu escritura en una obra de arte con t_cnicas senc</span><span class=""text_exposed_show"" style=""display: inline; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px;"">illas y muy divertidas! Atr_vete a despertar el artista que hay en ti.&nbsp;<br />
<br />
El curso incluye: 3 l‡pices de dibujo, 2 felpas, un estuche, una libreta para practicar y los mejores tips.<br />
<br />
No necesitas tener conocimiento previo de lettering para tomar este curso.</span></p>
<p style=""font-size: 13px;""><strong>Tanda:</strong></p>
<p style=""font-size: 13px;"">14 de junio 2014 - 9 a 1 pm</p>
<p style=""font-size: 13px;""><span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">Á</span>Te esperamos!</p>
","Tamo' en Lettering - Caligrafia Moderna, curso, tamo, lettering, caligrafia, santo domingo","Tamo' en Lettering - Caligrafia Moderna, curso, tamo, lettering, caligrafia, santo domingo",5,0,,,"curso, lettering, escritura, caligrafia, moderna, maia, then, santo domingo",1,TRUE,1
288,Pegatinas Alfa - Gris,embellecedores,,,,,,,,1,PAS01,Becky Higgings,Accesorios Project Life/Stickers/380159_PL_AlphaStkrGrey_Front-01.jpg,yes,175,0,3/31/14 14:06,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>T’tulo, etiqueta, o personalizar fotos o tarjetas de diario de vida del proyecto Alpha Stickers. El color gris neutro coincide con la mayor’a de cada edici—n de Vida del Proyecto y ser‡ un toque adicional en sus ‡lbumes. El paquete incluye 8 hojas para un total de 828 pegatinas.</p>
",Pegatinas Alfa - Gris,Pegatinas Alfa - Gris,5,0,,,,1,TRUE,1
289,Pegatinas Alfa - Bronceado,embellecedores,,,,,,,,1,PAS02,Becky Higgings,Accesorios Project Life/Stickers/380160_PL_AlphaStkrTan_Front-01.jpg,yes,175,0,3/31/14 14:07,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>T’tulo, etiqueta, o personalizar fotos o tarjetas de diario con la vida del proyecto Alpha Stickers. El color marr—n neutral coincide con la mayor’a de cada edici—n de Vida del Proyecto y ser‡ un toque adicional en sus ‡lbumes. El paquete incluye 8 hojas para un total de 828 pegatinas.</p>
",Pegatinas Alfa - Bronceado,Pegatinas Alfa - Bronceado,5,0,,,,1,TRUE,1
290,Pegatinas Flecha Gris,embellecedores,,,,,,,,1,PAS03,Becky Higgings,Accesorios Project Life/Stickers/380157-Arrow-Stickers-Grey.jpg,yes,175,0,3/31/14 14:09,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Se–ale las personas o pensamientos sobre tus fotos o tarjetas de diario con proyecto de vida Flecha Pegatinas importantes. El color gris neutro coincide con la mayor’a de cada edici—n de Vida del Proyecto y ser‡ un toque adicional en sus ‡lbumes. El paquete incluye 496 pegatinas.</p>
",Pegatinas Flecha Gris,Pegatinas Flecha Gris,5,0,,,,1,TRUE,1
291,Washi Tape Gris,embellecedores,,,,,,,,1,PAS04,Becky Higgings,Accesorios Project Life/Stickers/380311_PL_washitape_grey.jpg,yes,300,0,3/31/14 14:10,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>ÀTienes fotos o recuerdos que no encajan perfectamente en un bolsillo de tama–o irregular? Simplemente grabe el art’culo a una tarjeta de Vida del Proyecto con esta cinta de Washi! El paquete contiene un rollo de cinta de Washi s—lido gris y un rollo de cinta gris chevron Washi. (15.3 yardas en total.)</p>
",Washi Tape Gris,Washi Tape Gris,5,0,,,,1,TRUE,1
292,Pegatinas Flecha Bronceada,embellecedores,,,,,,,,1,PAS05,Becky Higgings,Accesorios Project Life/Stickers/380158-Arrow-Stickers-Tan.jpg,yes,175,0,3/31/14 14:12,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Se–ale las personas o pensamientos sobre tus fotos o tarjetas de diario con proyecto de vida Flecha Pegatinas importantes. El color marr—n neutral coincide con la mayor’a de cada edici—n de Vida del Proyecto y ser‡ un toque adicional en sus ‡lbumes. El paquete incluye 496 pegatinas.</p>
",Pegatinas Flecha Bronceada,Pegatinas Flecha Bronceada,5,0,,,,1,TRUE,1
293,Washi Tape Bronceado,embellecedores,,,,,,,,1,PAS06,Becky Higgings,Accesorios Project Life/Stickers/380310_PL_washitape_tan.jpg,yes,300,0,3/31/14 14:13,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>ÀTienes fotos o recuerdos que no encajan perfectamente en un bolsillo de tama–o irregular? Simplemente grabe el art’culo a una tarjeta de Vida del Proyecto con esta cinta de Washi! El paquete contiene un rollo de cinta de Washi s—lido color canela y un rollo de cinta de rayas bronceado Washi. (15.3 yardas en total.)</p>
",Washi Tape Bronceado,Washi Tape Bronceado,5,0,,,,1,TRUE,1
294,Washi Tape Blanco,embellecedores,,,,,,,,1,PAS07,Becky Higgings,Accesorios Project Life/Stickers/380309_PL_washitapewhite.jpg,yes,300,0,3/31/14 14:17,0000-00-00 00:00:00,3/30/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>ÀTienes fotos o recuerdos que no encajan perfectamente en un bolsillo de tama–o irregular? Simplemente grabe el art’culo a una tarjeta de Vida del Proyecto con esta cinta de Washi! El paquete contiene un rollo de s—lido Washi Tape blanco y un rollo de blanco sobre blanco de lunares Washi Tape. (15.3 yardas en total.)</p>
",Washi Tape Blanco,Washi Tape Blanco,5,0,,,,1,TRUE,1
295,Papel de Tarjetas con Textura 3 _ 4 Edici—n çmbar  ,,,,,,,,,1,TCT01,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Amber3x4Cardstock-300x300.jpg,yes,260,0,4/1/14 13:10,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto çmbar Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n çmbar  ,Papel de Tarjetas con Textura 3 _ 4 Edici—n çmbar  ,5,0,,,,1,TRUE,1
296,Kit RIE -  Mayo,,,,,,,,,20,KRMAY2014,,KITMAYO.jpg,yes,998.52,0,4/1/14 13:38,5/2/14 12:10,3/31/14,0,lb,0,0,0,in,TRUE,11,912,2,,"<p style=""font-size: 12.727272033691406px;"">Este Kit Incluye:&nbsp;</p>
<ul style=""font-size: 12.727272033691406px;"">
	<li>125&nbsp;Tarjetas Project Life de Edicion Maggie Holmes</li>
	<li>8 formas troqueladas diferentes</li>
	<li>4 tarjetas lisas acorde con nuestra lineas de colores</li>
	<li>Washi tape dorado</li>
	<li>Embellecedores: cintas en kashimir, lentejuelas, flores tejidas, encajes, stickers</li>
</ul>
","Kit de mayo, kit, mayo, de, rie, project life","Kit de mayo, kit, mayo, de, rie, project life",6,0,,"146,171,176,381,383,000","kit, mayo, rie, project life",1,TRUE,1
297,Papel de Tarjetas con Textura 4 _ 6 Edici—n çmbar ,,,,,,,,,1,TCT02,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Amber4x6Cardstock-300x300.jpg,yes,390,0,4/1/14 13:41,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto çmbar Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n çmbar ,Papel de Tarjetas con Textura 4 _ 6 Edici—n çmbar ,5,0,,,,1,TRUE,1
298,Papel de Tarjetas con Textura 3 _ 4 Edici—n Azura  ,,,,,,,,,1,TCT03,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Azure3x4Textured.jpg,yes,260,0,4/1/14 14:04,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores primarios de la vendimia de la vida del proyecto Azure Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Azura  ,Papel de Tarjetas con Textura 3 _ 4 Edici—n Azura  ,5,0,,,,1,TRUE,1
299,Papel de Tarjetas con Textura 4 _ 6 Edici—n Azura  ,,,,,,,,,1,TCT04,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Azure4x6Textured.jpg,yes,390,0,4/1/14 14:06,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores primarios de la vendimia de la vida del proyecto Azure Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Azura  ,Papel de Tarjetas con Textura 4 _ 6 Edici—n Azura  ,5,0,,,,1,TRUE,1
300,Papel de Tarjetas con Textura 3 _ 4 Edici—n Cereza,,,,,,,,,1,TCT05,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Cherry3x4Cardstock-300x300.jpg,yes,260,0,4/1/14 14:16,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la Vida del Proyecto Cereza Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Cereza,Papel de Tarjetas con Textura 3 _ 4 Edici—n Cereza,5,0,,,,1,TRUE,1
301,Papel de Tarjetas con Textura 4 _ 6 Edici—n Cereza,,,,,,,,,1,TCT06,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Cherry4x6Cardstock-300x300.jpg,yes,390,0,4/1/14 14:18,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la Vida del Proyecto Cereza Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Cereza,Papel de Tarjetas con Textura 4 _ 6 Edici—n Cereza,5,0,,,,1,TRUE,1
302,Papel de Tarjetas con Textura 3 _ 4 Edici—n Canela,,,,,,,,,1,TCT07,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380075_Edition_Cinnamon_Color-01-copy.jpg,yes,260,0,4/1/14 14:28,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los marrones cl‡sicos, grises y azul marino de la vida del proyecto Canela Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Canela,Papel de Tarjetas con Textura 3 _ 4 Edici—n Canela,5,0,,,,1,TRUE,1
303,Papel de Tarjetas con Textura 3 _ 4 Edici—n Clementina,,,,,,,,,1,TCT08,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Clementine3x4Cardstock-300x300.jpg,yes,260,0,4/1/14 14:39,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto Clementine Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Clementina,Papel de Tarjetas con Textura 3 _ 4 Edici—n Clementina,5,0,,,,1,TRUE,1
304,Papel de Tarjetas con Textura 4 _ 6 Edici—n Clementina,,,,,,,,,1,TCT09,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Clementine4x6Cardstock-300x300.jpg,yes,390,0,4/1/14 14:46,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto Clementine Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Clementina,Papel de Tarjetas con Textura 4 _ 6 Edici—n Clementina,5,0,,,,1,TRUE,1
305,Papel de Tarjetas con Textura 3 _ 4 Edici—n Cobalto,,,,,,,,,1,TCT10,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Cobalt3x4Cardstock-300x300.jpg,yes,260,0,4/1/14 15:06,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto Cobalt Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Cobalto,Papel de Tarjetas con Textura 3 _ 4 Edici—n Cobalto,5,0,,,,1,TRUE,1
306,Papel de Tarjetas con Textura 4 _ 6 Edici—n Cobalto,,,,,,,,,1,TCT11,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Cobalt4x6Cardstock-300x300.jpg,yes,390,0,4/1/14 15:07,0000-00-00 00:00:00,3/31/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la vida del proyecto Cobalt Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Cobalto,Papel de Tarjetas con Textura 4 _ 6 Edici—n Cobalto,5,0,,,,1,TRUE,1
307,Papel de Tarjetas con Textura 3 _ 4 Edici—n Coral,,,,,,,,,1,TCT12,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380259_PL_texturedcardstock_3x4coral_EC-300x300.jpg,yes,260,0,4/1/14 15:17,4/29/14 13:39,3/31/14,0,lb,0,0,0,in,FALSE,11,387,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los verdes magn’ficos, azules, amarillo, y los corales de la Vida del Proyecto Coral Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Coral,Papel de Tarjetas con Textura 3 _ 4 Edici—n Coral,5,0,,,,1,TRUE,1
308,Papel de Tarjetas con Textura 4 _ 6 Edici—n Coral,,,,,,,,,1,TCT13,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380264_PL_Coral_Cardspread.jpg,yes,390,0,4/2/14 12:53,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los verdes magn’ficos, azules, amarillo, y los corales de la Vida del Proyecto Coral Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Coral,Papel de Tarjetas con Textura 4 _ 6 Edici—n Coral,5,0,,,,1,TRUE,1
309,Papel de Tarjetas con Textura 3 _ 4 Edici—n Heritage,,,,,,,,,1,TCT14,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380180-heritage-3x4-cards.jpg,yes,260,0,4/2/14 12:56,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con las azules preciosos, marrones dorados, amarillos y cremas del Proyecto Life Heritage Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Heritage,Papel de Tarjetas con Textura 3 _ 4 Edici—n Heritage,5,0,,,,1,TRUE,1
310,Papel de Tarjetas con Textura 4 _ 6 Edici—n Heritage,,,,,,,,,1,TCT15,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380181-heritage-4x6-cards.jpg,yes,390,0,4/2/14 12:58,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con las azules preciosos, marrones dorados, amarillos y cremas del Proyecto Life Heritage Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Heritage,Papel de Tarjetas con Textura 4 _ 6 Edici—n Heritage,5,0,,,,1,TRUE,1
311,Papel de Tarjetas con Textura 3 _ 4 Edici—n Jade,,,,,,,,,1,TCT16,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380081_Edition_Jade_Color-01-copy.jpg,yes,260,0,4/2/14 13:00,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los verdes sutiles, azules y naranjas de la Jade Edici—n de vida del proyecto).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Jade,Papel de Tarjetas con Textura 3 _ 4 Edici—n Jade,5,0,,,,1,TRUE,1
312,Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Elder Missionary,,,,,,,,,1,TCT17,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380209-3x4-elder-missionary.jpg,yes,260,0,4/2/14 13:13,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores masculinos del Proyecto Vida LDS Missionary Elder Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Elder Missionary,Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Elder Missionary,5,0,,,,1,TRUE,1
313,Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Elder Missionary,,,,,,,,,1,TCT18,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380211-4x6-elder-missionary.jpg,yes,390,0,4/2/14 13:15,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores masculinos del Proyecto Vida LDS Missionary Elder Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Elder Missionary,Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Elder Missionary,5,0,,,,1,TRUE,1
314,Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Sister Missionary,,,,,,,,,1,TCT19,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380210-3x4-sister-missionary.jpg,yes,260,0,4/2/14 13:18,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los rosas, rojos y grises de la vida del proyecto LDS Hermana Misionera Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Sister Missionary,Papel de Tarjetas con Textura 3 _ 4 Edici—n LDS Sister Missionary,5,0,,,,1,TRUE,1
315,Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Sister Missionary,,,,,,,,,1,TCT20,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380212-4x6-sister-missionary.jpg,yes,390,0,4/2/14 13:25,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los rosas, rojos y grises de la vida del proyecto LDS Hermana Misionera Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Sister Missionary,Papel de Tarjetas con Textura 4 _ 6 Edici—n LDS Sister Missionary,5,0,,,,1,TRUE,1
316,Papel de Tarjetas con Textura 3 _ 4 Edici—n Pizarra,,,,,,,,,1,TCT21,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380126_3x4Slate.jpg,yes,260,0,4/2/14 13:26,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores brillantes y audaces de la Vida del Proyecto Pizarra Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Pizarra,Papel de Tarjetas con Textura 3 _ 4 Edici—n Pizarra,5,0,,,,1,TRUE,1
317,Papel de Tarjetas con Textura 4 _ 6 Edici—n Pizarra,,,,,,,,,1,TCT22,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380127_4x6Slate.jpg,yes,390,0,4/2/14 13:30,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores brillantes y audaces de la Vida del Proyecto Pizarra Edici—n).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Pizarra,Papel de Tarjetas con Textura 4 _ 6 Edici—n Pizarra,5,0,,,,1,TRUE,1
318,Papel de Tarjetas con Textura 3 _ 4 Edici—n Fresa,,,,,,,,,1,TCT23,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Strawberry3x4Textured.jpg,yes,260,0,4/2/14 13:31,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la gama del arco iris alegre de colores en el Proyecto Life Strawberry Edition).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Fresa,Papel de Tarjetas con Textura 3 _ 4 Edici—n Fresa,5,0,,,,1,TRUE,1
319,Papel de Tarjetas con Textura 4 _ 6 Edici—n Fresa,,,,,,,,,1,TCT24,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/Strawberry4x6Textured.jpg,yes,390,0,4/2/14 13:32,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 4 ""x 6"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con la gama del arco iris alegre de colores en el Proyecto Life Strawberry Edition).</p>
",Papel de Tarjetas con Textura 4 _ 6 Edici—n Fresa,Papel de Tarjetas con Textura 4 _ 6 Edici—n Fresa,5,0,,,,1,TRUE,1
320,Papel de Tarjetas con Textura 3 _ 4 Edici—n Sol,,,,,,,,,1,TCT25,Becky Higgings,Accesorios Project Life/Tarjetas con Textura/380174-sunshine-3x4-cards.jpg,yes,260,0,4/2/14 13:35,0000-00-00 00:00:00,4/1/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Estas peque–as tarjetas est‡n dise–ados para ir en Life Project Foto Pocket Pages y son un gran fondo para peque–as fotos y recuerdos. El paquete contiene sesenta 3 ""x 4"" tarjetas (diez cada uno de los seis colores que coordinan perfectamente con los colores brillantes, vibrantes del Sol Edici—n).</p>
",Papel de Tarjetas con Textura 3 _ 4 Edici—n Sol,Papel de Tarjetas con Textura 3 _ 4 Edici—n Sol,5,0,,,,1,TRUE,1
